id,channel_sales,tenure_years,months_to_end,months_since_modified,months_since_renewed,yearly_consumption,monthly_consumption,yearly_gas_consumption,yearly_forecast_consumption,yearly_forecast_meter_rent,paid_consumption,net_margin_electricity,net_margin_power,net_margin,avg_price_off_peak_var,avg_price_peak_var,avg_price_mid_peak_var,price_peak_off_peak_ratio_var,std_price_off_peak_var,std_price_peak_var,std_price_mid_peak_var,range_price_peak_var,range_price_off_peak_var,range_price_mid_peak_var,churn
987b1856d653e49b6039464c9381ba40,0,6,5,67,6,77929,6089,0,1047,16.87,0,19.2,19.2,92.9,0.149,0,0,0,0.002,0,0,0,0.004,0,0
f2b1eb3074eccb866d160f60127cb92f,1,10,1,118,10,16446,3731,0,1433,158.28,320.58,0,0,161.01,0.108,0.097,0.072,0.894,0.003,0.001,0.001,0.003,0.006,0.002,1
105db60ee4bbe053f46edd1c915e4629,1,5,8,4,3,25008,2945,0,1824,129.25,148.95,9.63,9.63,212.54,0.126,0.106,0.076,0.839,0.006,0.004,0.001,0.008,0.013,0.002,0
ab98489f314c70e916bf826f09f4fde8,0,4,8,3,12,39653,0,0,364,16.11,0,10.08,10.08,25.44,0.149,0,0,0,0.005,0,0,0,0.012,0,0
1ff49750a619fcc64c6ce379210823b2,0,4,9,25,2,9206,714,0,756,29.16,65.9,7.8,7.8,80.02,0.15,0,0,0,0.002,0,0,0,0.004,0,0
808bea2f64001d41bfa67bac4a21e552,0,4,11,2,0,24888,0,0,1491,14.84,0,3.56,3.56,105.76,0.15,0,0,0,0.004,0,0,0,0.009,0,1
77b2029b91a45f46b9a5b00ee9509c55,0,3,10,25,1,16432,0,0,2390,8.92,0,6.42,6.42,167.36,0.145,0,0,0,0.002,0,0,0,0.005,0,1
d556a94de8e4c2611231b5e8e1cddc84,0,6,10,3,1,10494,3166,0,1073,17.05,311.93,12.57,12.57,97.34,0.168,0.087,0,0.515,0.003,0.001,0,0.003,0.007,0,0
ed9b35949501255dfef56e1f9168aea9,1,11,2,21,9,22964,1007,0,1886,132.11,64.79,22.32,22.32,185.22,0.121,0.101,0.07,0.83,0.004,0.002,0.002,0.004,0.008,0.004,0
d3880a4a3e5aa04985574bc7df2b5789,0,4,9,7,2,35384,2854,0,3692,140.98,284.31,6.44,6.44,423.4,0.125,0.105,0.075,0.839,0.004,0.002,0,0.005,0.01,0.001,0
349743a3c2830e08c6cfedf9ba61a2bf,0,5,1,58,10,1021907,81400,0,4183,146.98,448.05,49.44,49.44,478.7,0.124,0.104,0.073,0.835,0.004,0.002,0.001,0.004,0.008,0.004,0
a778c8b8caff70c9e6eb7cbb978d345f,1,5,2,57,9,4756,592,0,714,16.26,87.48,31.64,31.64,68.19,0.15,0,0,0,0.002,0,0,0,0.004,0,0
44f3ee1e2a57a80114e8472c1de57b7f,1,4,9,50,2,19129,0,0,2841,16.07,0,9.2,9.2,265.73,0.148,0,0,0,0.002,0,0,0,0.004,0,0
a22202cdb6aad97e73be7ca6e3a2f6db,0,6,12,1,0,3926,0,0,590,15.21,0,33,33,67.47,0.15,0,0,0,0.004,0,0,0,0.009,0,0
34365b3a3b1c975382f282ea88d077d1,1,7,6,7,5,3961,881,0,585,16.29,127.66,18.62,18.62,54.11,0.147,0,0,0,0.002,0,0,0,0.005,0,0
7f0a913ac3d066bbf70a238129ce7459,4,6,5,66,6,2326,314,0,349,16.4,46.24,16.84,16.84,37.32,0.15,0,0,0,0.002,0,0,0,0.004,0,0
76b7bdb3f3621e0ca64225021551bc2d,0,5,7,64,4,55008,4631,0,3908,144.85,311.06,13.44,13.44,457.93,0.123,0.102,0.073,0.832,0.004,0.002,0.001,0.004,0.008,0.003,1
e338c479a6cdb5df1af710ef1da77a6c,0,6,10,3,1,13150,3781,0,1288,16.98,364.77,6.45,6.45,116.44,0.166,0.086,0,0.521,0.006,0.001,0,0.002,0.024,0,0
1677b5cd8cb4220fdff4b5eaef3c2347,1,12,3,0,8,43153,3278,0,3396,131.82,256.47,19.92,19.92,383.02,0.122,0.102,0.073,0.836,0.004,0.002,0.002,0.004,0.009,0.004,0
7d8e6ce0daab75ae86d45a0ee8b36c65,0,6,1,22,10,2031,509,0,221,142.4,53.88,43.32,43.32,20.3,0.124,0.104,0.073,0.835,0.004,0.002,0.001,0.004,0.008,0.004,0
a98b4082eb2a94ec59558adc61bead2b,0,5,10,0,1,423601,85584,0,1075,96.85,229.39,19.53,19.53,109.4,0.124,0.104,0.074,0.837,0.004,0.002,0,0.004,0.009,0.001,0
2eef9dea5a023b47f82fefb52b8cd4e7,0,4,1,46,10,1483590,204152,0,971,20.18,160.56,34.68,34.68,103.05,0.151,0,0,0,0.002,0,0,0,0.005,0,0
f6c831697d3f30455b250bb3c6548da1,0,4,6,29,5,19290,2164,0,1840,131.02,197.43,13.32,13.32,195.3,0.12,0.1,0.07,0.83,0.004,0.001,0.001,0.003,0.008,0.003,0
f8775218c3a6838a50b5e3923fb80881,1,6,1,70,10,4323,574,0,654,17.56,84.94,33.12,33.12,61.88,0.151,0,0,0,0.002,0,0,0,0.005,0,0
ed0f66d0edde5744fef70fe9f20ba7f9,1,12,11,14,0,11841,0,12868,1598,18.03,0,14.56,14.56,153.89,0.147,0,0,0,0.002,0,0,0,0.004,0,0
38d2acb06d843cd1b595c71dcfc54429,0,3,10,3,1,27530,0,0,3554,13.91,0,6.45,6.45,245.1,0.166,0.085,0,0.509,0.003,0.001,0,0.003,0.006,0,0
001987ed9dbdab4efa274a9c7233e1f4,1,12,5,138,6,72346,7654,57630,3406,131.76,348.05,44.92,44.92,385.39,0.123,0.102,0.073,0.834,0.004,0.002,0.001,0.004,0.008,0.003,0
1aacab9dc7d0bd33102084868868fae7,1,6,7,76,4,89805,0,0,3764,13.57,0,14.04,14.04,132.42,0.17,0.088,0,0.517,0.002,0.001,0,0.004,0.007,0,0
72c7347944b3d91f58385ba5b8f6ef45,0,6,6,7,5,17774,3582,0,2592,18.32,509.16,17.45,17.45,207.53,0.145,0,0,0,0.003,0,0,0,0.007,0,0
e6157b9b1870bb22c7efc81872cf0b49,0,3,3,18,8,260103,4359,0,3513,16.54,0,19.28,19.28,323.42,0.148,0,0,0,0.002,0,0,0,0.004,0,0
37fcc368929e0dbd790f03fe05adff3b,0,3,8,15,3,49524,4165,0,4899,129.71,401,12.03,12.03,488.47,0.12,0.1,0.07,0.831,0.004,0.002,0.001,0.004,0.008,0.003,0
f8707dfa03e25a84684b2140cd88acc9,1,4,12,47,0,7853,1309,0,804,131.37,128.82,42.12,42.12,86.17,0.124,0.104,0.073,0.835,0.004,0.002,0.001,0.004,0.008,0.003,0
e0006d2afdacab622d44e6cd410989d7,1,6,5,67,6,12983,0,0,1565,16,0,20.2,20.2,124.94,0.168,0.086,0,0.513,0.001,0.002,0,0.004,0.005,0,0
54cc9ebea1fd680306a0fb49318edff7,1,11,10,125,1,72365,5221,8533,5328,146.46,407.19,2.82,2.82,486.59,0.123,0.099,0.064,0.809,0.008,0.005,0.019,0.016,0.03,0.07,0
c565022bb95da63662a73be0e3c46e88,1,6,10,73,1,13254,545,0,1124,13.96,0,16.92,16.92,130.59,0.15,0,0,0,0.002,0,0,0,0.004,0,0
9d45acea5954ab7153612d8411a5a69a,0,5,2,57,9,29047,747,0,2528,144.05,62.62,0,0,323.77,0.106,0.095,0.071,0.897,0.003,0.002,0,0.004,0.008,0.001,1
fa9b8169107dbe1ad481721e4003684e,2,3,2,33,9,18304,0,0,2727,9.62,0,28.45,28.45,284.76,0.148,0,0,0,0.002,0,0,0,0.004,0,1
3ac5d34c8a92efa7cb3b2709731fc7d7,0,3,7,5,4,6599,1589,0,649,95.99,152.51,33.72,33.72,73.83,0.125,0.104,0.075,0.836,0.005,0.003,0,0.006,0.011,0.001,1
100f634233404e518820f8ff2c351896,2,5,7,19,4,6207104,558120,41532,8205,599.31,767.35,23.7,23.7,796.05,0.122,0.101,0.071,0.83,0.004,0.002,0.001,0.004,0.009,0.002,0
4863e23d15817b7c4cc944cca975e67a,0,4,8,4,3,25289,1232,89457,2579,191.36,120.22,21.66,21.66,289.48,0.125,0.105,0.075,0.84,0.005,0.002,0,0.005,0.01,0,0
890431bde34093ab5afb2e604efef6ca,2,4,3,44,8,533498,69766,0,3871,16.12,439.86,23.28,23.28,301.45,0.168,0.087,0,0.515,0.002,0.001,0,0.002,0.005,0,1
3e6568a0b22f143fc672902d85c967a4,0,5,5,54,5,614,0,0,92,1.43,0,21.44,21.44,8.62,0.15,0,0,0,0.002,0,0,0,0.004,0,0
4b9a54fd3531a99eee3e193b315d3e78,2,6,3,68,8,460596,55123,0,6646,131.76,953.36,12.08,12.08,789.86,0.122,0.102,0.073,0.834,0.004,0.002,0.001,0.004,0.008,0.002,0
3c8fd1fc5aee88da72c6af137a354370,1,5,1,59,10,822,0,0,125,18.24,0,28.8,28.8,12.89,0.15,0.007,0,0.049,0.003,0.024,0,0.085,0.007,0,0
1be0fadb0c8cf61c6f96224089134849,1,6,12,1,0,21638,0,866767,791,18.32,0,33.12,33.12,80.12,0.15,0,0,0,0.003,0,0,0,0.007,0,0
926e1d8f449b4b3bab12d43c213f6252,4,3,11,2,0,5390,1134,0,365,18.47,75.33,24.62,24.62,30.3,0.149,0,0,0,0.003,0,0,0,0.007,0,0
93ca519d19353040b1119886668b6ca6,1,6,10,73,1,13993,812,0,1478,144.98,83.56,11.1,11.1,161.51,0.124,0.104,0.074,0.837,0.004,0.002,0,0.004,0.009,0.001,1
6a3fec48c952e1be7c4f39bd4f02e9c2,1,6,7,76,4,1848,0,0,275,16.46,0,13.68,13.68,25.16,0.149,0,0,0,0.002,0,0,0,0.004,0,0
7d14c9fe1f44f88a395cf1f5297aecd2,0,6,10,73,1,11298,0,0,1696,19.6,0,16.08,16.08,150.47,0.15,0,0,0,0.002,0,0,0,0.004,0,0
b3947c212d6ea4234ee07ce7a872ebf4,3,3,7,6,4,26797,0,0,3919,15.15,0,15.96,15.96,365.19,0.146,0,0,0,0.003,0,0,0,0.006,0,0
d2515ccba7e063f37df560800584475a,3,4,6,17,5,10449,2264,0,1550,18.07,332.33,13.1,13.1,135.85,0.148,0,0,0,0.002,0,0,0,0.004,0,0
57f8335cabade104b6685814efced85a,0,3,8,15,3,12931,3645,0,171,18.65,0,12.82,12.82,9.37,0.202,0,0,0,0.047,0,0,0,0.095,0,0
ffebf3f48e6728e2f688073b77ad8703,0,5,1,0,10,8965,0,0,1352,18.32,0,32.88,32.88,130.92,0.151,0,0,0,0.003,0,0,0,0.008,0,0
0d7f36d327144f9fa8a0d9e6245cee8d,0,5,8,63,3,30407,5409,0,462,18.57,78.52,12.14,12.14,43.77,0.15,0,0,0,0.002,0,0,0,0.004,0,1
80670946f027a729e2dd21fe8eb57ace,4,5,2,57,9,340,0,4170,33,132.45,0,52.44,52.44,9.01,0.124,0.104,0.073,0.835,0.004,0.002,0.002,0.004,0.008,0.004,0
910ad98f0119d5177f58bd88f5629233,0,4,3,44,8,5683,0,0,858,11.43,0,37.56,37.56,114.14,0.15,0.007,0,0.049,0.003,0.024,0,0.085,0.007,0,1
eded4a622b6ca5113ff91ed1e398dafe,0,3,12,7,0,8103,0,0,773,150.18,0,69.24,69.24,102.18,0.125,0.105,0.074,0.837,0.005,0.003,0.001,0.008,0.012,0.004,0
34b72a6cc0ccbc0e14e5b6b84f4b9d60,1,5,9,3,2,20297,570,0,1857,131.37,51.57,6.6,6.6,244.14,0.125,0.105,0.074,0.838,0.005,0.002,0.001,0.006,0.011,0.002,1
147d11ecb7a6aedbf12efb985a27ad0a,0,6,7,76,4,37027,42,0,1022,15.9,0,15.72,15.72,93.52,0.149,0,0,0,0.002,0,0,0,0.004,0,0
63325a9436e1bd7eef667114fbf73af9,2,5,5,54,6,222875,28891,3184,20248,19.1,3227.66,19.28,19.28,1509.44,0.147,0,0,0,0.002,0,0,0,0.004,0,0
ab6ee6c03c72b13061ad1b449ac14405,3,4,1,0,10,1354,14,0,205,16.26,2.06,26.04,26.04,21.39,0.151,0,0,0,0.003,0,0,0,0.006,0,0
4d415d92c28a0592f7a2cf68dbfb32fc,0,5,6,53,5,6175,0,0,863,13.88,0,14.64,14.64,69.03,0.171,0.089,0,0.521,0.001,0.001,0,0.002,0.003,0,0
0acaeee47876bc676ade4d3e4646e5d8,2,4,11,2,0,8332,0,28677,1243,9.71,0,29.76,29.76,202.22,0.148,0,0,0,0.002,0,0,0,0.006,0,0
2c37d0583475ba13d410f881d3cf0c9b,1,6,7,76,4,17162,0,0,2523,0,0,14.04,14.04,196.88,0.147,0,0,0,0.002,0,0,0,0.004,0,0
19674484347dafbea1ec7ea49a04912e,2,6,2,9,9,57075,4597,106997,5640,177.83,408.6,35.81,35.81,578.47,0.123,0.103,0.072,0.834,0.004,0.002,0.001,0.004,0.008,0.003,0
0b7593cc6a6af63db8de1b7d81fda52f,2,6,6,65,5,881406,118048,0,2253,11.25,0,16.66,16.66,316.24,0.168,0.086,0,0.512,0.001,0.002,0,0.004,0.002,0,0
1f2b36a09d3de96dba3a6efd13a6f6fb,1,6,9,75,2,41528,3234,0,4250,131.39,324.28,8.04,8.04,497.91,0.124,0.104,0.074,0.838,0.004,0.002,0,0.004,0.009,0.001,0
323fd894f447eea2b8fc53ef65e8c5ff,0,4,2,45,9,82156,9212,0,268,145.75,21.43,39.35,39.35,33.12,0.127,0.103,0.069,0.819,0.007,0.006,0.021,0.023,0.026,0.076,0
0b63af920e5ec50ccdec0944d6765db9,1,7,6,77,5,4849,0,0,62,16.1,0,19.48,19.48,6.01,0.169,0.087,0,0.517,0.001,0.001,0,0.003,0.002,0,0
9cd534057d706574872b48b4e67bede1,1,5,9,62,2,683,0,0,103,16.65,0,27.44,27.44,11.88,0.151,0,0,0,0.002,0,0,0,0.004,0,0
3df2407474ddc8796d58ab0e9b7004c3,0,4,6,41,5,1173627,109899,0,4504,13.81,504.76,16.66,16.66,414.43,0.166,0.086,0,0.519,0.006,0.002,0,0.004,0.022,0,0
77b9e856fe238bd4ae7941938ae7c903,0,4,0,1,11,32917,2985,0,975,13.77,82.51,26.4,26.4,102.87,0.15,0,0,0,0.003,0,0,0,0.008,0,0
8a1635685e64367baeb38e8ab0d64299,2,4,5,7,6,19711,1933,0,1944,131,190.54,14.32,14.32,208.95,0.125,0.104,0.075,0.836,0.005,0.003,0,0.006,0.011,0.001,0
a22669bba0c93ee4204ba55f6d8931d5,2,10,7,124,4,10649,586,0,1043,143.09,56.47,17.55,17.55,135.37,0.123,0.102,0.073,0.832,0.004,0.002,0.001,0.004,0.008,0.003,0
80c06d842f931db264dd45a8cb1f474f,0,3,2,7,10,35939,2232,20093,3576,141.92,209.31,33.81,33.81,404.09,0.119,0.099,0.07,0.831,0.004,0.002,0.001,0.007,0.012,0.004,0
c2868f2131a44b3532898118d798fa92,4,4,12,0,0,4733,1077,0,488,142.74,106.91,51.96,51.96,52.69,0.127,0.107,0.076,0.839,0.004,0.002,0.001,0.006,0.01,0.003,0
41b7c011f9d87044bb2e297264e95080,2,6,12,71,0,638737,36217,0,26165,130.35,0,31.56,31.56,2625.38,0.148,0,0,0,0.002,0,0,0,0.004,0,0
7f303e9b9131d17b7a7c58432e19c95d,3,5,3,56,8,2250,686,5401,238,16.3,78.81,29.88,29.88,25.61,0.169,0.087,0,0.515,0.002,0.002,0,0.005,0.005,0,0
47caaba9a945cd99d848cc9040a75133,0,3,9,4,2,8005,583,0,1183,14.6,82.96,9.8,9.8,101.87,0.149,0,0,0,0.004,0,0,0,0.01,0,0
c25d798dc7c9b8045c0d12ed0d0d36c0,0,4,11,1,12,46847,229,0,351,16.03,0,21.74,21.74,34.23,0.146,0.009,0.006,0.069,0.005,0.03,0.021,0.109,0.019,0.077,0
f3bb410e181d62e81b9d29c67d320ca9,0,3,9,3,2,18549,2289,0,1915,144.44,227.51,7.76,7.76,212.34,0.129,0.102,0.062,0.796,0.009,0.007,0.028,0.021,0.028,0.076,0
8dafabb5fd42fb83235d4fce72e1a58e,1,6,8,75,3,4341,333,0,433,130.99,33.35,41.16,41.16,63.83,0.123,0.102,0.072,0.832,0.004,0.002,0.001,0.004,0.008,0.003,1
405267838577e486edbce950c8d80f26,0,6,10,3,1,5462,0,0,525,30.64,0,16.92,16.92,41.1,0.167,0.086,0,0.514,0.004,0.002,0,0.004,0.008,0,0
faac52ee955fc8604a5a1713e26226de,4,3,3,20,8,8226,0,0,1195,9.74,0,23.76,23.76,115.06,0.145,0,0,0,0.002,0,0,0,0.004,0,0
9304c40d65d2695d4f055a3d589b4c4b,3,4,12,0,0,34988,1915,85199,1022,0,86.99,30.84,30.84,126.36,0.128,0.107,0.077,0.84,0.004,0.002,0.001,0.004,0.008,0.003,0
34c4e672b1d382e1bf34b897c6268ff3,1,6,4,67,7,916711,66423,0,8721,142.21,729.37,79,79,923.36,0.122,0.102,0.073,0.834,0.004,0.002,0.001,0.004,0.008,0.002,0
4b237d4bd9943dba340cec5f96740186,0,3,9,3,2,40346,3598,0,4182,145,361.31,5.52,5.52,509.83,0.125,0.105,0.075,0.839,0.004,0.002,0,0.005,0.01,0,0
72161ac0b2c0259cb04d29b29285eda1,2,6,2,69,9,52331,7502,0,1279,15.32,156.99,27.37,27.37,134.48,0.148,0,0,0,0.002,0,0,0,0.004,0,0
5601637621a997a7f0b98f0dc5c566a1,0,6,1,0,10,30677,0,0,685,16.04,0,34.56,34.56,68.59,0.151,0,0,0,0.002,0,0,0,0.006,0,0
7c638ba311e326d8bf865b403e424ec3,1,6,10,3,1,8047,0,0,904,14.89,0,16.8,16.8,74.58,0.167,0.085,0,0.511,0.004,0.003,0,0.005,0.009,0,1
929b8890d8123dd5721a66234da4d699,1,6,10,73,1,2395,321,0,304,16.47,41.1,23.31,23.31,25.33,0.169,0.088,0,0.518,0.002,0.001,0,0.002,0.005,0,0
c135825cadb2b6f727859e09d54ff3f2,2,6,5,66,6,4077,352,0,611,20.03,51.83,20.36,20.36,55.72,0.15,0,0,0,0.002,0,0,0,0.004,0,0
e03602192def5c36ed66ca9f5e4b4585,3,5,5,54,5,1566,0,0,179,15.76,0,16.92,16.92,18.82,0.169,0.089,0,0.528,0.007,0.002,0,0.005,0.028,0,0
1353ff5905d63e9aa41e186a1b8c65df,0,4,5,26,6,11374,1258,0,1704,19.88,185.68,19.28,19.28,157.43,0.15,0,0,0,0.002,0,0,0,0.004,0,0
b4aa944bd5aef9a2dad6ebe12d5aa8a1,2,5,9,62,2,2940360,269980,155531,7607,131.98,1232.75,9.24,9.24,854.57,0.113,0.095,0.067,0.838,0.034,0.029,0.02,0.105,0.128,0.074,0
a472bd576fef71ac23d888250753eddc,0,4,3,8,8,27162,6836,0,2731,359.25,651.82,120.7,120.7,196.1,0.122,0.102,0.072,0.835,0.003,0.002,0.004,0.005,0.008,0.009,0
de68297735552b638730abc1a4481a37,1,9,7,16,4,13178,0,0,0,0,0,14.4,14.4,90.61,0,0,0,NULL,0,0,0,0,0,0,0
bf3176135b8a6232a5bcb29efe808c35,1,11,9,26,2,1052423,71452,663179,0,141.84,0,30.86,30.86,0,0.122,0.102,0.072,0.835,0.004,0.002,0.001,0.004,0.008,0.003,0
c7f8e31df203175493afefbd0df59527,1,7,5,78,6,7967,0,0,1188,15.83,0,16.92,16.92,118.81,0.149,0,0,0,0.002,0,0,0,0.004,0,0
b459df1201d577e1486c9a29819f84e9,0,4,2,45,9,19976,2139,0,2340,9.31,312.36,25.72,25.72,186.22,0.148,0,0,0,0.002,0,0,0,0.004,0,0
d55bd90b794e7104435cb9d991a11206,0,6,2,71,9,14569,0,0,1407,56.66,0,34.27,34.27,149.15,0.149,0,0,0,0.003,0,0,0,0.007,0,0
08d07fafd95792fffbc281b6e918afe8,1,4,9,50,2,2587,0,0,390,16.02,0,21.64,21.64,40.16,0.151,0,0,0,0.002,0,0,0,0.004,0,0
32a82da8034d8e971f7312c68254082d,2,6,5,66,6,953085,68400,0,1676,14.92,0,15.08,15.08,129.71,0.168,0.086,0,0.513,0.001,0.002,0,0.004,0.005,0,0
b0c078c86e53c47cd805831f71bd32eb,1,6,11,14,0,131,1,1210,20,19.44,0.15,15.12,15.12,24.87,0.148,0,0,0,0.002,0,0,0,0.004,0,0
c3d20b11a120c132f891adfe04d47fd6,4,3,1,34,10,7,0,338831,1,158.15,0,112.44,112.44,0.09,0.128,0.107,0.077,0.84,0.004,0.002,0.001,0.004,0.008,0.003,0
0b31894a6247cb80be8e80590b235d87,1,6,11,2,0,69546,0,0,3081,9.73,0,3.84,3.84,256.87,0.147,0,0,0,0.002,0,0,0,0.004,0,0
296790d4e76b71d1616336c555482a4c,3,5,6,53,5,1654,0,0,248,18.48,0,18.62,18.62,25.85,0.15,0,0,0,0.002,0,0,0,0.004,0,0
e84c8b7d0e7e31cfebb07f46ac7445cf,3,4,11,2,0,7273,651,186456,1058,21.51,94,15.78,15.78,77.52,0.145,0,0,0,0.003,0,0,0,0.007,0,0
bd7549c871def431e64cc6a3107e628a,1,6,12,1,0,3473,0,0,526,14.52,0,34.68,34.68,54.81,0.151,0,0,0,0.002,0,0,0,0.006,0,0
90b5ecb31ae7d12c76ff9095c5fabf2d,1,6,9,74,2,7558,0,0,1135,15.97,0,10.36,10.36,100.79,0.149,0.007,0,0.049,0.002,0.024,0,0.085,0.006,0,0
e2e79de4abbf1f6a04b2acc689bd6b26,2,6,2,71,9,0,0,0,0,0,0,33.84,33.84,336.74,0.148,0,0,0,0.002,0,0,0,0.004,0,0
923d432a666a081fba98556136cb1fd6,1,6,10,73,1,4957,0,0,745,16.3,0,22.89,22.89,71.69,0.15,0,0,0,0.002,0,0,0,0.004,0,0
5ba94176e4707626790d3f765acff88b,2,3,8,6,3,225379,5486,0,1941,39.4,0,8.98,8.98,149.09,0.145,0,0,0,0.002,0,0,0,0.004,0,0
878aa7974a5fbd02769835d05f6f09ce,0,4,11,2,0,45502,0,0,2030,12.17,0,31.2,31.2,265.44,0.147,0,0,0,0.003,0,0,0,0.007,0,1
24352f8b85f00a575cff7bba15b39423,3,4,4,7,8,3104,582,0,559,19.76,117.14,30.9,30.9,34.77,0.182,0,0,0,0.024,0,0,0,0.053,0,0
ef77790d10bf362ccd3224921541b32d,2,5,11,60,0,504076,87838,0,1820,31.6,396.28,2.8,2.8,147.64,0.169,0.087,0,0.518,0.002,0,0,0.001,0.005,0,0
39865bc56dca2bf475bbd71ab23eb3b0,1,6,8,75,3,2576,580,0,209,18.31,32.51,10.03,10.03,18.03,0.149,0,0,0,0.002,0,0,0,0.004,0,0
6041c9219b796403f9e70a6e41a678d0,2,6,8,75,3,6118,1399,0,718,17.64,170.49,12.82,12.82,59.5,0.169,0.087,0,0.514,0.002,0.001,0,0.004,0.005,0,0
a836a8a72e16d998c9e90d74c82c205a,0,6,2,71,9,83022,9116,0,2547,130.32,241.67,32.51,32.51,297.52,0.126,0.106,0.075,0.838,0.004,0.002,0.001,0.005,0.008,0.001,0
7a29cd66cdd209f8bb1b39a0b9c52ecd,0,6,12,8,0,110568,7230,0,1845,142.84,86.71,22.44,22.44,199.29,0.124,0.104,0.073,0.835,0.004,0.002,0.001,0.004,0.008,0.003,0
343228fc0ed9395a73277f2fa4d48efe,0,3,11,2,0,25007,0,0,3074,15.01,0,3.7,3.7,159.51,0.165,0.084,0,0.507,0.003,0.002,0,0.004,0.008,0,0
58eab0ded6a4a2698bc7f179fda50d8b,4,4,5,25,6,37591,1475,0,1610,131.03,139.15,36.2,36.2,189.82,0.123,0.102,0.073,0.834,0.004,0.002,0.001,0.004,0.008,0.003,0
7ff68cfec6cdadd370b9fb5bbbea27d0,1,6,1,71,10,131385,14110,0,3,131.77,0,37.44,37.44,0.49,0.128,0.107,0.077,0.84,0.004,0.002,0.001,0.004,0.008,0.003,1
e24a2772e0512990d349bb81b06a725c,1,6,7,76,4,9349,0,0,1378,19.36,0,16.38,16.38,123.51,0.148,0,0,0,0.001,0,0,0,0.004,0,0
051d358971eba86b446d5038dfdc0ca8,1,6,10,73,1,3911,0,0,586,15.98,0,17.13,17.13,54.46,0.15,0,0,0,0.002,0,0,0,0.004,0,0
e28b98359383b02e842efc8d495a35e4,1,6,11,1,0,367281,32896,0,3219,142.84,255.7,1.32,1.32,285.16,0.123,0.102,0.072,0.833,0.004,0.003,0.001,0.006,0.01,0.002,0
948905b63bb6fc24ce6a1519411ba596,0,3,1,0,10,43584,0,0,1601,17.36,0,23.4,23.4,150.61,0.151,0,0,0,0.003,0,0,0,0.009,0,0
5fac2f206e3623b8a695cd541ce91f85,0,5,0,59,11,347262,43679,0,1834,129.61,262.85,0,0,169.9,0.111,0.095,0.066,0.869,0.011,0.003,0.02,0.012,0.042,0.072,0
07699533fca9e0bc54504bba997894e0,1,4,8,4,3,20268,1829,6308,2089,130.68,182.88,12.72,12.72,238.77,0.125,0.104,0.074,0.834,0.005,0.003,0.001,0.006,0.011,0.002,0
3d4c7af0fe52d32abba09705627ff832,1,6,9,74,2,3363,0,0,75,15.66,0,21.52,21.52,9.39,0.169,0.088,0,0.518,0.002,0.001,0,0.002,0.005,0,0
0e4ed0be0c4ee12d8dd565f207236bbe,1,7,11,4,0,57850,2263,0,0,159.46,0,0.12,0.12,0,0.104,0.093,0.066,0.889,0.003,0.002,0,0.003,0.006,0,0
d6f31176764faea92520ef9c0db1e156,0,4,11,2,0,2802,817,0,316,44.54,86.69,26,26,18.04,0.169,0.087,0,0.518,0.004,0.002,0,0.005,0.009,0,0
84628198a07213338a34171869fac8ec,0,7,5,78,6,5665,0,0,845,16.18,0,21.52,21.52,78.9,0.149,0,0,0,0.002,0,0,0,0.004,0,0
825e88fc68effd00fe7ddbca8ed1a034,2,4,10,3,1,18476,0,0,2207,17.57,0,6.45,6.45,152.52,0.164,0.082,0,0.503,0.002,0.001,0,0.005,0.006,0,0
b1673a7049ee048c17e1f0c867e0d8dd,2,5,11,60,0,2256171,62836,100121,1618,133.15,0,0.74,0.74,222.24,0.124,0.104,0.073,0.835,0.004,0.002,0,0.004,0.008,0,0
2e9535c7f1b28ee3413aca3b81d104f2,0,6,7,4,14,3061,0,0,461,35.56,0,37.2,37.2,17.84,0.188,0.097,0,0.517,0.031,0.014,0,0.031,0.085,0,0
9da16ea03d4978369527d58ae9d1b2cf,1,7,11,86,0,0,0,0,0,132.17,0,0,0,0,0.104,0.093,0.066,0.889,0.003,0.002,0,0.003,0.006,0,0
5ec29d73a4d12d9d4d5d852650bbefb1,1,6,5,7,6,8925,928,0,865,133,89.45,26.08,26.08,101.38,0.124,0.104,0.075,0.836,0.005,0.003,0,0.006,0.011,0.002,0
5d32ece044673b60036ad775849a9d07,1,9,12,105,0,11200,3008,0,0,0,0,33.12,33.12,90.22,0.001,0,0,0,0,0,0,0,0,0,0
ee5f0a4e614c7387d359dbb104e6dd72,2,3,4,8,7,27479,2526,0,2688,131.77,240.21,44.58,44.58,331.04,0.122,0.102,0.073,0.834,0.004,0.002,0.002,0.004,0.008,0.005,0
645d4d493acc3005ca0543d444f2a850,0,5,4,55,7,27060,4417,0,1490,18.72,241.77,19.2,19.2,149.97,0.15,0,0,0,0.002,0,0,0,0.004,0,0
ae1c7e313b3a5cf8994b4e34ca9e73c8,1,7,1,83,9,5222,331,0,456,131.99,28.54,0,0,66.03,0.111,0.096,0.066,0.869,0.011,0.003,0.02,0.013,0.041,0.072,0
a5b57734aba7318eec43e84e8bdbf82a,0,6,12,23,0,40893,1833,0,4004,125.7,178.78,31.08,31.08,476.36,0.122,0.101,0.071,0.831,0.004,0.002,0.001,0.004,0.008,0.005,0
efc47040e018c5bc5de3ac1125a8994c,0,4,6,18,5,18357,1427,0,1861,130.43,141.53,12.65,12.65,236.89,0.124,0.103,0.074,0.834,0.003,0.001,0.002,0.003,0.008,0.005,0
